iteration f_val best_f_so_far metric diversity diversityMin
194 -42.212322 -42.212322 42.000000 21.232948 0.000000
194 -42.194637 -42.194637 42.000000 19.463755 0.000000
194 -42.198635 -42.198635 42.000000 19.863546 0.000000
195 -40.235710 -40.235710 39.777779 45.793076 0.000000
195 -42.185455 -42.185455 42.000000 18.545355 0.000000
195 -42.212326 -42.212326 42.000000 21.233093 0.000000
195 -42.194637 -42.194637 42.000000 19.463755 0.000000
195 -42.198635 -42.198635 42.000000 19.863548 0.000000
196 -40.235710 -40.235710 39.777779 45.793076 0.000000
196 -42.185455 -42.185455 42.000000 18.545355 0.000000
196 -42.212326 -42.212326 42.000000 21.232990 0.000000
196 -42.194637 -42.194637 42.000000 19.463755 0.000000
196 -42.198635 -42.198635 42.000000 19.863548 0.000000
197 -40.235710 -40.235710 39.777779 45.793076 0.000000
197 -42.185455 -42.185455 42.000000 18.545355 0.000000
197 -42.212326 -42.212326 42.000000 21.232616 0.000000
197 -42.194637 -42.194637 42.000000 19.463755 0.000000
197 -42.198635 -42.198635 42.000000 19.863571 0.000000
198 -40.235710 -40.235710 39.777779 45.793076 0.000000
198 -42.185455 -42.185455 42.000000 18.545355 0.000000
198 -42.212326 -42.212326 42.000000 21.232748 0.000000
198 -42.194637 -42.194637 42.000000 19.463755 0.000000
198 -42.198635 -42.198635 42.000000 19.863579 0.000000
199 -40.235710 -40.235710 39.777779 45.793076 0.000000
199 -42.185455 -42.185455 42.000000 18.545355 0.000000
199 -42.212326 -42.212326 42.000000 21.232922 0.000000
199 -42.194637 -42.194637 42.000000 19.463755 0.000000
199 -42.198635 -42.198635 42.000000 19.863562 0.000000
200 -40.235710 -40.235710 39.777779 45.793076 0.000000
200 -42.185455 -42.185455 42.000000 18.545355 0.000000
200 -42.212326 -42.212326 42.000000 21.233027 0.000000
200 -42.194637 -42.194637 42.000000 19.463755 0.000000
200 -42.198635 -42.198635 42.000000 19.863581 0.000000
201 -40.235710 -40.235710 39.777779 45.793076 0.000000
201 -42.185455 -42.185455 42.000000 18.545355 0.000000
201 -42.212326 -42.212326 42.000000 21.232985 0.000000
201 -42.194637 -42.194637 42.000000 19.463755 0.000000
201 -42.198635 -42.198635 42.000000 19.863562 0.000000
202 -40.235710 -40.235710 39.777779 45.793076 0.000000
202 -42.185455 -42.185455 42.000000 18.545355 0.000000
202 -42.212330 -42.212330 42.000000 21.233025 0.000000
202 -42.194637 -42.194637 42.000000 19.463755 0.000000
202 -42.198635 -42.198635 42.000000 19.863567 0.000000
203 -40.235710 -40.235710 39.777779 45.793076 0.000000
203 -42.185455 -42.185455 42.000000 18.545355 0.000000
203 -42.212330 -42.212330 42.000000 21.232990 0.000000
203 -42.194637 -42.194637 42.000000 19.463755 0.000000
203 -42.198635 -42.198635 42.000000 19.863586 0.000000
204 -40.235710 -40.235710 39.777779 45.793076 0.000000
204 -42.185455 -42.185455 42.000000 18.545355 0.000000
204 -42.212330 -42.212330 42.000000 21.232971 0.000000
204 -42.194637 -42.194637 42.000000 19.463755 0.000000
204 -42.198635 -42.198635 42.000000 19.863573 0.000000
205 -40.235710 -40.235710 39.777779 45.793076 0.000000
205 -42.185455 -42.185455 42.000000 18.545233 0.000000
205 -42.212330 -42.212330 42.000000 21.232841 0.000000
205 -42.194637 -42.194637 42.000000 19.463633 0.000000
205 -42.198635 -42.198635 42.000000 19.863455 0.000000
206 -40.235710 -40.235710 39.777779 45.793076 0.000000
206 -42.185452 -42.185452 42.000000 18.545181 0.000000
206 -42.212326 -42.212326 42.000000 21.232857 0.000000
206 -42.194637 -42.194637 42.000000 19.463579 0.000000
206 -42.198635 -42.198635 42.000000 19.863411 0.000000
207 -40.235710 -40.235710 39.777779 45.793076 0.000000
207 -42.185452 -42.185452 42.000000 18.545153 0.000000
207 -42.212326 -42.212326 42.000000 21.232752 0.000000
207 -42.194637 -42.194637 42.000000 19.463552 0.000000
207 -42.198635 -42.198635 42.000000 19.863405 0.000000
208 -40.235710 -40.235710 39.777779 45.793076 0.000000
208 -42.185452 -42.185452 42.000000 18.545153 0.000000
208 -42.212326 -42.212326 42.000000 21.232729 0.000000
208 -42.194637 -42.194637 42.000000 19.463552 0.000000
208 -42.198635 -42.198635 42.000000 19.863388 0.000000
209 -40.235710 -40.235710 39.777779 45.793076 0.000000
209 -42.185452 -42.185452 42.000000 18.545153 0.000000
209 -42.212326 -42.212326 42.000000 21.232677 0.000000
209 -42.194637 -42.194637 42.000000 19.463552 0.000000
209 -42.198635 -42.198635 42.000000 19.863396 0.000000
210 -40.235710 -40.235710 39.777779 45.793076 0.000000
210 -42.185452 -42.185452 42.000000 18.545153 0.000000
210 -42.212326 -42.212326 42.000000 21.232693 0.000000
210 -42.194637 -42.194637 42.000000 19.463552 0.000000
210 -42.198635 -42.198635 42.000000 19.863394 0.000000
211 -40.235710 -40.235710 39.777779 45.793076 0.000000
211 -42.185452 -42.185452 42.000000 18.545153 0.000000
211 -42.212326 -42.212326 42.000000 21.232723 0.000000
211 -42.194637 -42.194637 42.000000 19.463552 0.000000
211 -42.198635 -42.198635 42.000000 19.863405 0.000000
212 -40.235710 -40.235710 39.777779 45.793076 0.000000
212 -42.185452 -42.185452 42.000000 18.545153 0.000000
212 -42.212326 -42.212326 42.000000 21.232754 0.000000
212 -42.194637 -42.194637 42.000000 19.463552 0.000000
212 -42.198635 -42.198635 42.000000 19.863424 0.000000
213 -40.235710 -40.235710 39.777779 45.793076 0.000000
213 -42.185452 -42.185452 42.000000 18.545189 0.000000
213 -42.212326 -42.212326 42.000000 21.232853 0.000000
213 -42.194637 -42.194637 42.000000 19.463587 0.000000
213 -42.198635 -42.198635 42.000000 19.863453 0.000000
214 -40.235710 -40.235710 39.777779 45.793076 0.000000
214 -42.185452 -42.185452 42.000000 18.545189 0.000000
214 -42.212326 -42.212326 42.000000 21.232862 0.000000
214 -42.194637 -42.194637 42.000000 19.463587 0.000000
214 -42.198635 -42.198635 42.000000 19.863441 0.000000
215 -40.235710 -40.235710 39.777779 45.793076 0.000000
215 -42.185452 -42.185452 42.000000 18.545189 0.000000
215 -42.212326 -42.212326 42.000000 21.232809 0.000000
215 -42.194637 -42.194637 42.000000 19.463587 0.000000
215 -42.198635 -42.198635 42.000000 19.863451 0.000000
216 -40.235710 -40.235710 39.777779 45.793076 0.000000
216 -42.185452 -42.185452 42.000000 18.545189 0.000000
216 -42.212326 -42.212326 42.000000 21.232901 0.000000
216 -42.194637 -42.194637 42.000000 19.463587 0.000000
216 -42.198635 -42.198635 42.000000 19.863447 0.000000
217 -40.235710 -40.235710 39.777779 45.793076 0.000000
217 -42.185452 -42.185452 42.000000 18.545189 0.000000
217 -42.212326 -42.212326 42.000000 21.232843 0.000000
217 -42.194637 -42.194637 42.000000 19.463587 0.000000
217 -42.198635 -42.198635 42.000000 19.863453 0.000000
218 -40.235710 -40.235710 39.777779 45.793076 0.000000
218 -42.185452 -42.185452 42.000000 18.545189 0.000000
218 -42.212326 -42.212326 42.000000 21.232803 0.000000
218 -42.194637 -42.194637 42.000000 19.463587 0.000000
218 -42.198635 -42.198635 42.000000 19.863443 0.000000
219 -40.235710 -40.235710 39.777779 45.793076 0.000000
219 -42.185452 -42.185452 42.000000 18.545189 0.000000
219 -42.212326 -42.212326 42.000000 21.232832 0.000000
219 -42.194637 -42.194637 42.000000 19.463587 0.000000
219 -42.198635 -42.198635 42.000000 19.863449 0.000000
220 -40.235710 -40.235710 39.777779 45.793076 0.000000
220 -42.185452 -42.185452 42.000000 18.545189 0.000000
220 -42.212326 -42.212326 42.000000 21.232849 0.000000
220 -42.194637 -42.194637 42.000000 19.463587 0.000000
220 -42.198635 -42.198635 42.000000 19.863455 0.000000
221 -40.235710 -40.235710 39.777779 45.793076 0.000000
221 -42.185452 -42.185452 42.000000 18.545164 0.000000
221 -42.212326 -42.212326 42.000000 21.232796 0.000000
221 -42.194637 -42.194637 42.000000 19.463562 0.000000
221 -42.198635 -42.198635 42.000000 19.863432 0.000000
222 -40.235710 -40.235710 39.777779 45.793076 0.000000
222 -42.185452 -42.185452 42.000000 18.545164 0.000000
222 -42.212326 -42.212326 42.000000 21.232807 0.000000
222 -42.194637 -42.194637 42.000000 19.463562 0.000000
222 -42.198635 -42.198635 42.000000 19.863432 0.000000
223 -40.235710 -40.235710 39.777779 45.793076 0.000000
223 -42.185452 -42.185452 42.000000 18.545164 0.000000
223 -42.212326 -42.212326 42.000000 21.232832 0.000000
223 -42.194637 -42.194637 42.000000 19.463562 0.000000
223 -42.198635 -42.198635 42.000000 19.863430 0.000000
224 -40.235710 -40.235710 39.777779 45.793076 0.000000
224 -42.185452 -42.185452 42.000000 18.545166 0.000000
224 -42.212326 -42.212326 42.000000 21.232796 0.000000
224 -42.194637 -42.194637 42.000000 19.463564 0.000000
224 -42.198635 -42.198635 42.000000 19.863422 0.000000
225 -40.235710 -40.235710 39.777779 45.793076 0.000000
225 -42.185452 -42.185452 42.000000 18.545166 0.000000
225 -42.212326 -42.212326 42.000000 21.232819 0.000000
225 -42.194637 -42.194637 42.000000 19.463564 0.000000
225 -42.198635 -42.198635 42.000000 19.863428 0.000000
226 -40.235710 -40.235710 39.777779 45.793076 0.000000
226 -42.185452 -42.185452 42.000000 18.545166 0.000000
226 -42.212326 -42.212326 42.000000 21.232798 0.000000
226 -42.194637 -42.194637 42.000000 19.463564 0.000000
226 -42.198635 -42.198635 42.000000 19.863430 0.000000
227 -40.235710 -40.235710 39.777779 45.793076 0.000000
227 -42.185452 -42.185452 42.000000 18.545166 0.000000
227 -42.212330 -42.212330 42.000000 21.232800 0.000000
227 -42.194637 -42.194637 42.000000 19.463564 0.000000
227 -42.198635 -42.198635 42.000000 19.863426 0.000000
228 -40.235710 -40.235710 39.777779 45.793076 0.000000
228 -42.185452 -42.185452 42.000000 18.545174 0.000000
228 -42.212326 -42.212326 42.000000 21.232815 0.000000
228 -42.194637 -42.194637 42.000000 19.463572 0.000000
228 -42.198635 -42.198635 42.000000 19.863434 0.000000
229 -40.235710 -40.235710 39.777779 45.793076 0.000000
229 -42.185452 -42.185452 42.000000 18.545174 0.000000
229 -42.212326 -42.212326 42.000000 21.232805 0.000000
229 -42.194637 -42.194637 42.000000 19.463572 0.000000
229 -42.198635 -42.198635 42.000000 19.863438 0.000000
230 -40.235710 -40.235710 39.777779 45.793076 0.000000
230 -42.185452 -42.185452 42.000000 18.545174 0.000000
230 -42.212330 -42.212330 42.000000 21.232817 0.000000
230 -42.194637 -42.194637 42.000000 19.463572 0.000000
230 -42.198635 -42.198635 42.000000 19.863438 0.000000
231 -40.235710 -40.235710 39.777779 45.793076 0.000000
231 -42.185452 -42.185452 42.000000 18.545174 0.000000
231 -42.212330 -42.212330 42.000000 21.232813 0.000000
231 -42.194637 -42.194637 42.000000 19.463572 0.000000
231 -42.198635 -42.198635 42.000000 19.863436 0.000000
232 -40.235710 -40.235710 39.777779 45.793076 0.000000
232 -42.185452 -42.185452 42.000000 18.545179 0.000000
232 -42.212330 -42.212330 42.000000 21.232822 0.000000
232 -42.194637 -42.194637 42.000000 19.463577 0.000000
232 -42.198635 -42.198635 42.000000 19.863440 0.000000
233 -40.235710 -40.235710 39.777779 45.793076 0.000000
233 -42.185452 -42.185452 42.000000 18.545183 0.000000
233 -42.212330 -42.212330 42.000000 21.232843 0.000000
233 -42.194637 -42.194637 42.000000 19.463581 0.000000
233 -42.198635 -42.198635 42.000000 19.863445 0.000000
234 -40.235710 -40.235710 39.777779 45.793076 0.000000
234 -42.185452 -42.185452 42.000000 18.545183 0.000000
234 -42.212330 -42.212330 42.000000 21.232821 0.000000
234 -42.194637 -42.194637 42.000000 19.463581 0.000000
234 -42.198635 -42.198635 42.000000 19.863445 0.000000
235 -40.235710 -40.235710 39.777779 45.793076 0.000000
235 -42.185452 -42.185452 42.000000 18.545181 0.000000
235 -42.212330 -42.212330 42.000000 21.232826 0.000000
235 -42.194637 -42.194637 42.000000 19.463579 0.000000
235 -42.198635 -42.198635 42.000000 19.863443 0.000000
236 -40.235710 -40.235710 39.777779 45.793076 0.000000
236 -42.185452 -42.185452 42.000000 18.545181 0.000000
236 -42.212330 -42.212330 42.000000 21.232834 0.000000
236 -42.194637 -42.194637 42.000000 19.463579 0.000000
236 -42.198635 -42.198635 42.000000 19.863441 0.000000
237 -40.235710 -40.235710 39.777779 45.793076 0.000000
237 -42.185452 -42.185452 42.000000 18.545181 0.000000
237 -42.212330 -42.212330 42.000000 21.232822 0.000000
237 -42.194637 -42.194637 42.000000 19.463579 0.000000
237 -42.198635 -42.198635 42.000000 19.863443 0.000000
238 -40.235710 -40.235710 39.777779 45.793076 0.000000
238 -42.185452 -42.185452 42.000000 18.545187 0.000000
238 -42.212330 -42.212330 42.000000 21.232830 0.000000
238 -42.194637 -42.194637 42.000000 19.463585 0.000000
238 -42.198635 -42.198635 42.000000 19.863447 0.000000
239 -40.235710 -40.235710 39.777779 45.793076 0.000000
239 -42.185452 -42.185452 42.000000 18.545193 0.000000
239 -42.212330 -42.212330 42.000000 21.232834 0.000000
239 -42.194637 -42.194637 42.000000 19.463591 0.000000
239 -42.198635 -42.198635 42.000000 19.863453 0.000000
240 -40.235710 -40.235710 39.777779 45.793076 0.000000
240 -42.185452 -42.185452 42.000000 18.545193 0.000000
240 -42.212330 -42.212330 42.000000 21.232836 0.000000
240 -42.194637 -42.194637 42.000000 19.463591 0.000000
240 -42.198635 -42.198635 42.000000 19.863453 0.000000
241 -40.235710 -40.235710 39.777779 45.793076 0.000000
241 -42.185452 -42.185452 42.000000 18.545193 0.000000
241 -42.212330 -42.212330 42.000000 21.232840 0.000000
241 -42.194637 -42.194637 42.000000 19.463591 0.000000
241 -42.198635 -42.198635 42.000000 19.863453 0.000000
242 -40.235710 -40.235710 39.777779 45.793076 0.000000
242 -42.185452 -42.185452 42.000000 18.545193 0.000000
242 -42.212330 -42.212330 42.000000 21.232836 0.000000
242 -42.194637 -42.194637 42.000000 19.463591 0.000000
242 -42.198635 -42.198635 42.000000 19.863453 0.000000
243 -40.235710 -40.235710 39.777779 45.793076 0.000000
243 -42.185452 -42.185452 42.000000 18.545193 0.000000
243 -42.212330 -42.212330 42.000000 21.232845 0.000000
243 -42.194637 -42.194637 42.000000 19.463591 0.000000
243 -42.198635 -42.198635 42.000000 19.863453 0.000000
244 -40.235710 -40.235710 39.777779 45.793076 0.000000
244 -42.185452 -42.185452 42.000000 18.545193 0.000000
244 -42.212330 -42.212330 42.000000 21.232843 0.000000
244 -42.194637 -42.194637 42.000000 19.463591 0.000000
244 -42.198635 -42.198635 42.000000 19.863453 0.000000
245 -40.235710 -40.235710 39.777779 45.793076 0.000000
245 -42.185452 -42.185452 42.000000 18.545193 0.000000
245 -42.212330 -42.212330 42.000000 21.232845 0.000000
245 -42.194637 -42.194637 42.000000 19.463591 0.000000
245 -42.198635 -42.198635 42.000000 19.863453 0.000000
246 -40.235710 -40.235710 39.777779 45.793076 0.000000
246 -42.185452 -42.185452 42.000000 18.545193 0.000000
246 -42.212330 -42.212330 42.000000 21.232847 0.000000
246 -42.194637 -42.194637 42.000000 19.463591 0.000000
246 -42.198635 -42.198635 42.000000 19.863455 0.000000
247 -40.235710 -40.235710 39.777779 45.793076 0.000000
247 -42.185452 -42.185452 42.000000 18.545193 0.000000
247 -42.212330 -42.212330 42.000000 21.232851 0.000000
247 -42.194637 -42.194637 42.000000 19.463591 0.000000
247 -42.198635 -42.198635 42.000000 19.863453 0.000000
248 -40.235710 -40.235710 39.777779 45.793076 0.000000
248 -42.185452 -42.185452 42.000000 18.545193 0.000000
248 -42.212330 -42.212330 42.000000 21.232847 0.000000
248 -42.194637 -42.194637 42.000000 19.463591 0.000000
248 -42.198635 -42.198635 42.000000 19.863453 0.000000
249 -40.235710 -40.235710 39.777779 45.793076 0.000000
249 -42.185452 -42.185452 42.000000 18.545193 0.000000
249 -42.212330 -42.212330 42.000000 21.232845 0.000000
249 -42.194637 -42.194637 42.000000 19.463591 0.000000
249 -42.198635 -42.198635 42.000000 19.863453 0.000000
250 -40.235710 -40.235710 39.777779 45.793076 0.000000
250 -42.185452 -42.185452 42.000000 18.545193 0.000000
250 -42.212330 -42.212330 42.000000 21.232849 0.000000
250 -42.194637 -42.194637 42.000000 19.463591 0.000000
250 -42.198635 -42.198635 42.000000 19.863453 0.000000
251 -40.235710 -40.235710 39.777779 45.793076 0.000000
251 -42.185452 -42.185452 42.000000 18.545193 0.000000
251 -42.212330 -42.212330 42.000000 21.232845 0.000000
251 -42.194637 -42.194637 42.000000 19.463591 0.000000
251 -42.198635 -42.198635 42.000000 19.863453 0.000000
252 -40.235710 -40.235710 39.777779 45.793076 0.000000
252 -42.185452 -42.185452 42.000000 18.545193 0.000000
252 -42.212330 -42.212330 42.000000 21.232851 0.000000
252 -42.194637 -42.194637 42.000000 19.463591 0.000000
252 -42.198635 -42.198635 42.000000 19.863453 0.000000
253 -40.235710 -40.235710 39.777779 45.793076 0.000000
253 -42.185452 -42.185452 42.000000 18.545193 0.000000
253 -42.212330 -42.212330 42.000000 21.232847 0.000000
253 -42.194637 -42.194637 42.000000 19.463591 0.000000
253 -42.198635 -42.198635 42.000000 19.863453 0.000000
254 -40.235710 -40.235710 39.777779 45.793076 0.000000
254 -42.185452 -42.185452 42.000000 18.545193 0.000000
254 -42.212330 -42.212330 42.000000 21.232851 0.000000
254 -42.194637 -42.194637 42.000000 19.463591 0.000000
254 -42.198635 -42.198635 42.000000 19.863453 0.000000
255 -40.235710 -40.235710 39.777779 45.793076 0.000000
255 -42.185452 -42.185452 42.000000 18.545193 0.000000
255 -42.212330 -42.212330 42.000000 21.232847 0.000000
255 -42.194637 -42.194637 42.000000 19.463591 0.000000
255 -42.198635 -42.198635 42.000000 19.863453 0.000000
256 -40.235710 -40.235710 39.777779 45.793076 0.000000
256 -42.185452 -42.185452 42.000000 18.545193 0.000000
256 -42.212330 -42.212330 42.000000 21.232847 0.000000
256 -42.194637 -42.194637 42.000000 19.463593 0.000000
256 -42.198635 -42.198635 42.000000 19.863455 0.000000
257 -40.235710 -40.235710 39.777779 45.793076 0.000000
257 -42.185452 -42.185452 42.000000 18.545193 0.000000
257 -42.212330 -42.212330 42.000000 21.232849 0.000000
257 -42.194637 -42.194637 42.000000 19.463591 0.000000
257 -42.198635 -42.198635 42.000000 19.863455 0.000000
258 -40.235710 -40.235710 39.777779 45.793076 0.000000
258 -42.185452 -42.185452 42.000000 18.545193 0.000000
258 -42.212330 -42.212330 42.000000 21.232847 0.000000
258 -42.194637 -42.194637 42.000000 19.463591 0.000000
258 -42.198635 -42.198635 42.000000 19.863455 0.000000
259 -40.235710 -40.235710 39.777779 45.793076 0.000000
259 -42.185452 -42.185452 42.000000 18.545193 0.000000
259 -42.212330 -42.212330 42.000000 21.232847 0.000000
259 -42.194637 -42.194637 42.000000 19.463591 0.000000
259 -42.198635 -42.198635 42.000000 19.863455 0.000000
260 -40.235710 -40.235710 39.777779 45.793076 0.000000
260 -42.185452 -42.185452 42.000000 18.545195 0.000000
260 -42.212330 -42.212330 42.000000 21.232849 0.000000
260 -42.194637 -42.194637 42.000000 19.463593 0.000000
260 -42.198635 -42.198635 42.000000 19.863455 0.000000
261 -40.235710 -40.235710 39.777779 45.793076 0.000000
261 -42.185452 -42.185452 42.000000 18.545195 0.000000
261 -42.212330 -42.212330 42.000000 21.232849 0.000000
261 -42.194637 -42.194637 42.000000 19.463593 0.000000
261 -42.198635 -42.198635 42.000000 19.863455 0.000000
262 -40.235710 -40.235710 39.777779 45.793076 0.000000
262 -42.185452 -42.185452 42.000000 18.545195 0.000000
262 -42.212330 -42.212330 42.000000 21.232849 0.000000
262 -42.194637 -42.194637 42.000000 19.463593 0.000000
262 -42.198635 -42.198635 42.000000 19.863455 0.000000
263 -40.235710 -40.235710 39.777779 45.793076 0.000000
263 -42.185452 -42.185452 42.000000 18.545195 0.000000
263 -42.212330 -42.212330 42.000000 21.232851 0.000000
263 -42.194637 -42.194637 42.000000 19.463593 0.000000
263 -42.198635 -42.198635 42.000000 19.863455 0.000000
264 -40.235710 -40.235710 39.777779 45.793076 0.000000
264 -42.185452 -42.185452 42.000000 18.545193 0.000000
264 -42.212330 -42.212330 42.000000 21.232849 0.000000
264 -42.194637 -42.194637 42.000000 19.463591 0.000000
264 -42.198635 -42.198635 42.000000 19.863455 0.000000
265 -40.235710 -40.235710 39.777779 45.793076 0.000000
265 -42.185452 -42.185452 42.000000 18.545193 0.000000
265 -42.212330 -42.212330 42.000000 21.232847 0.000000
265 -42.194637 -42.194637 42.000000 19.463591 0.000000
265 -42.198635 -42.198635 42.000000 19.863453 0.000000
266 -40.235710 -40.235710 39.777779 45.793076 0.000000
266 -42.185452 -42.185452 42.000000 18.545193 0.000000
266 -42.212330 -42.212330 42.000000 21.232847 0.000000
266 -42.194637 -42.194637 42.000000 19.463591 0.000000
266 -42.198635 -42.198635 42.000000 19.863453 0.000000
267 -40.235710 -40.235710 39.777779 45.793076 0.000000
267 -42.185452 -42.185452 42.000000 18.545193 0.000000
267 -42.212330 -42.212330 42.000000 21.232849 0.000000
267 -42.194637 -42.194637 42.000000 19.463591 0.000000
267 -42.198635 -42.198635 42.000000 19.863453 0.000000
268 -40.235710 -40.235710 39.777779 45.793076 0.000000
268 -42.185452 -42.185452 42.000000 18.545193 0.000000
268 -42.212330 -42.212330 42.000000 21.232849 0.000000
268 -42.194637 -42.194637 42.000000 19.463591 0.000000
268 -42.198635 -42.198635 42.000000 19.863453 0.000000
269 -40.235710 -40.235710 39.777779 45.793076 0.000000
269 -42.185452 -42.185452 42.000000 18.545193 0.000000
269 -42.212330 -42.212330 42.000000 21.232849 0.000000
269 -42.194637 -42.194637 42.000000 19.463591 0.000000
269 -42.198635 -42.198635 42.000000 19.863453 0.000000
270 -40.235710 -40.235710 39.777779 45.793076 0.000000
270 -42.185452 -42.185452 42.000000 18.545193 0.000000
270 -42.212330 -42.212330 42.000000 21.232849 0.000000
270 -42.194637 -42.194637 42.000000 19.463591 0.000000
270 -42.198635 -42.198635 42.000000 19.863453 0.000000
271 -40.235710 -40.235710 39.777779 45.793076 0.000000
271 -42.185452 -42.185452 42.000000 18.545193 0.000000
271 -42.212330 -42.212330 42.000000 21.232849 0.000000
271 -42.194637 -42.194637 42.000000 19.463591 0.000000
271 -42.198635 -42.198635 42.000000 19.863453 0.000000
272 -40.235710 -40.235710 39.777779 45.793076 0.000000
272 -42.185452 -42.185452 42.000000 18.545193 0.000000
272 -42.212330 -42.212330 42.000000 21.232849 0.000000
272 -42.194637 -42.194637 42.000000 19.463591 0.000000
272 -42.198635 -42.198635 42.000000 19.863453 0.000000
273 -40.235710 -40.235710 39.777779 45.793076 0.000000
273 -42.185452 -42.185452 42.000000 18.545193 0.000000
273 -42.212330 -42.212330 42.000000 21.232849 0.000000
273 -42.194637 -42.194637 42.000000 19.463591 0.000000
273 -42.198635 -42.198635 42.000000 19.863453 0.000000
274 -40.235710 -40.235710 39.777779 45.793076 0.000000
274 -42.185452 -42.185452 42.000000 18.545193 0.000000
274 -42.212330 -42.212330 42.000000 21.232849 0.000000
274 -42.194637 -42.194637 42.000000 19.463591 0.000000
274 -42.198635 -42.198635 42.000000 19.863453 0.000000
275 -40.235710 -40.235710 39.777779 45.793076 0.000000
275 -42.185452 -42.185452 42.000000 18.545193 0.000000
275 -42.212330 -42.212330 42.000000 21.232849 0.000000
275 -42.194637 -42.194637 42.000000 19.463591 0.000000
275 -42.198635 -42.198635 42.000000 19.863453 0.000000
276 -40.235710 -40.235710 39.777779 45.793076 0.000000
276 -42.185452 -42.185452 42.000000 18.545193 0.000000
276 -42.212330 -42.212330 42.000000 21.232849 0.000000
276 -42.194637 -42.194637 42.000000 19.463591 0.000000
276 -42.198635 -42.198635 42.000000 19.863453 0.000000
277 -40.235710 -40.235710 39.777779 45.793076 0.000000
277 -42.185452 -42.185452 42.000000 18.545193 0.000000
277 -42.212330 -42.212330 42.000000 21.232849 0.000000
277 -42.194637 -42.194637 42.000000 19.463591 0.000000
277 -42.198635 -42.198635 42.000000 19.863453 0.000000
278 -40.235710 -40.235710 39.777779 45.793076 0.000000
